9.999999999999999547e-08 1.258925411794166167e-07 1.584893192461114080e-07 1.995262314968878707e-07 2.511886431509582273e-07 3.162277660168379191e-07 3.981071705534969225e-07 5.011872336272724970e-07 6.309573444801929638e-07 7.943282347242821957e-07 9.999999999999999547e-07 1.258925411794166114e-06 1.584893192461114080e-06 1.995262314968878707e-06 2.511886431509582273e-06 3.162277660168379191e-06 3.981071705534969119e-06 5.011872336272724970e-06 6.309573444801929638e-06 7.943282347242821745e-06 1.000000000000000082e-05 1.258925411794166114e-05 1.584893192461114123e-05 1.995262314968883027e-05 2.511886431509582188e-05 3.162277660168379530e-05 3.981071705534969458e-05 5.011872336272725140e-05 6.309573444801942852e-05 7.943282347242822084e-05 1.000000000000000048e-04 1.258925411794167436e-04 1.584893192461114190e-04 1.995262314968880926e-04 2.511886431509582256e-04 3.162277660168379394e-04 3.981071705534973523e-04 5.011872336272725275e-04 6.309573444801936347e-04 7.943282347242821813e-04 1.000000000000000021e-03
6.830673197209900099e-03 8.084782727663780352e-03 9.112631248031084763e-03 9.839592885075323231e-03 1.017813842469050302e-02 1.050807909297223758e-02 1.134636280836650440e-02 1.281351710760152487e-02 1.201522836815861403e-02 1.231850550700504948e-02 1.259370477902173498e-02 1.818208971940424301e-02 1.798277317417404375e-02 2.030805603532166714e-02 2.288989478727949251e-02 2.367745499154853134e-02 2.556632780700635044e-02 2.639510129486646178e-02 2.850077478532075936e-02 3.218609976250015603e-02 3.780232575327133193e-02 3.588034963306275388e-02 4.229708744569196655e-02 4.567134446266138403e-02 4.931478338089493457e-02 5.324887823026164257e-02 5.991264874555714964e-02 5.947507792594954046e-02 6.703636595360965011e-02 7.542555599367986585e-02 7.159070947075760194e-02 8.439378461333246761e-02 8.346863916263765060e-02 9.839592885075323925e-02 9.731728844660214595e-02 1.195414502319777084e-01 1.186683816654845874e-01 1.112752801449605894e-01 1.504937694597645037e-01 1.493946412551676040e-01 1.400872778790058226e-01
1.077144619560022748e-02 1.127614433068895722e-02 1.294146790686767634e-02 1.397387560989688665e-02 1.687428212514478082e-02 1.822043072084176749e-02 2.019444389745964769e-02 2.180545893749733649e-02 2.233133353273924343e-02 2.411281929030775761e-02 2.532891185893135222e-02 2.811348326361664401e-02 2.953134310254269118e-02 3.099650658022781030e-02 3.539277849461702763e-02 3.821624314425377256e-02 4.126495014464182792e-02 4.334608377780822114e-02 4.941877462775801783e-02 5.336116539572394180e-02 5.456948636964167876e-02 5.892277600291957046e-02 6.184616147521346252e-02 6.486098499319137289e-02 7.210733032164469425e-02 7.562235647827073026e-02 8.165514224192869930e-02 9.077775051855456467e-02 9.520290627025236596e-02 9.975638050777015098e-02 1.044304844573436669e-01 1.092154859701949532e-01 1.217570057510035525e-01 1.273359079245041658e-01 1.285659590487220894e-01 1.484627688364884568e-01 1.551016567382210720e-01 1.618549529381244911e-01 1.929718495492141472e-01 1.887090205328432746e-01 1.966881982341596724e-01
