1.930390570081878254e-01 3.428455168661643238e-01 2.337899984180113189e-01 1.472546435059579051e-01 1.974977045973858591e-01 2.311455964105367800e-01 1.976625385878864882e-01 2.801777930095580293e-01 2.718202397588596053e-01 1.568869048125651477e-01 2.109479266043843282e-01 1.950391699600922957e-01 2.434313363738042357e-01 1.489125287266917785e-01 2.415765764965890072e-01 3.431472574391470909e-01 1.675716471719231604e-01 1.431562546651658496e-01 2.447506171737368619e-01 3.290626906221212344e-01 2.167257165222532256e-01 2.658674350415967114e-01 2.495454227375611400e-01 2.991722050920558873e-01 3.334740084519544623e-01 2.796950015197801065e-01 2.970934247505490067e-01 2.400842371239838013e-01 3.140898068566495005e-01 2.414122188516019951e-01 3.325506309278273842e-01 2.697427722055858457e-01 3.241524089937283248e-01 1.835316791594880093e-01 2.683389892425162015e-01 2.382051389707909583e-01 3.129189484733232440e-01 1.894478770039089432e-01 3.322476735403042669e-01 1.787667402678498607e-01 3.259648826850543579e-01 3.233613432655079167e-01 2.144402551197874818e-01 2.927410534858921332e-01 3.035124401661859483e-01 3.044619295821240912e-01 3.246460777068928549e-01 2.335826783518303307e-01 2.126328428745437316e-01 2.347516919216051379e-01 3.155368936675185809e-01 2.993649026956238801e-01 2.190771844569956439e-01 1.459789639031824904e-01 3.391710341824380470e-01 1.860375491559763950e-01 2.479567563034314193e-01 1.704178168808602734e-01 1.815181597244626410e-01 2.813883798816592119e-01 2.038909163843273809e-01 1.717146019196173490e-01 1.451935414015807779e-01 1.476349694285728209e-01 3.036737690562999470e-01 1.529920184290057827e-01 2.184663635145994987e-01 2.717897736595863978e-01 2.130225452014146703e-01 2.036630453832788956e-01 2.367310755644208564e-01 1.777026657921299269e-01 2.564330809124134580e-01 2.381649275217818662e-01 2.104911094793617266e-01 3.007352643961259675e-01 2.825678070544163090e-01 3.310218176945258217e-01 2.243510239209753343e-01 1.773856301211224062e-01 2.300462921362489421e-01 3.177491643706934488e-01 2.746759181768424485e-01 1.615419782281615757e-01 2.322158339908109159e-01 1.475568345655462743e-01 2.905259702139325606e-01 1.447598054659667011e-01 2.414715457956052302e-01 2.716668797729811513e-01 2.775687552506199696e-01 1.857252399820392974e-01 2.553487061468930341e-01 2.502813805885612530e-01 3.415601768201432242e-01 1.838367284372356969e-01 2.211368800607675655e-01 2.878439854726499991e-01 1.530859188862441489e-01 2.495486831375108294e-01 2.457919692784659438e-01 2.202340134095883140e-01 3.390667798800856558e-01 2.604006430187328358e-01 1.963740894963914574e-01 1.903811470071757606e-01 2.748530647991124232e-01 2.200231877882224407e-01 2.424762438555440880e-01 1.822787500333677424e-01 1.602114662709773207e-01 2.367348289274364415e-01 1.399175591875555513e-01 1.529835591189772914e-01 2.541210214968243619e-01 2.560839214643083062e-01 3.392429331231190948e-01 1.886863735753139537e-01 1.859756478171598060e-01 2.105221324354397683e-01 2.343565389920202746e-01 3.164793794464539345e-01 1.634951870991445400e-01 3.307954067088884065e-01 1.559756276661685426e-01 3.223155666039776435e-01 1.917528280468649426e-01 2.703252028965336673e-01 2.020451760883491266e-01 1.392639882178804966e-01 1.790683472013301358e-01 2.948374798427634280e-01 1.793321494384623738e-01 3.290234369472776477e-01 2.940794046506411963e-01 2.162966141503193940e-01 2.036457216871045139e-01 3.074357042355668201e-01 3.189311604434519332e-01 1.980522496346873440e-01 2.508829177367576380e-01 2.344634725432117595e-01 1.463567971602689477e-01 1.818356116293814162e-01 1.465216684192003072e-01 1.630396806697805567e-01 1.953242371978734515e-01 2.358300516954580650e-01 2.255219891311959213e-01 1.419706002838787284e-01 2.781352130983562598e-01 2.543465073868251825e-01 1.587141580358238102e-01 3.314457739430531902e-01 1.389137189533541372e-01 3.002268499727101525e-01 3.028692489294918522e-01 2.286808739075497088e-01 1.714167006055470621e-01 2.489526766298196803e-01 2.215789754219682772e-01 1.667086554559937261e-01 2.703787252440522093e-01 2.700618460213973782e-01 3.095647344018331859e-01 1.636890007357172938e-01 2.074336870838940639e-01 2.362073861506957251e-01 2.710526451030569328e-01 2.532511230297768701e-01 2.864280988844932208e-01 2.887026783320733592e-01 2.018329515478877734e-01 2.342041574795648284e-01 2.268292792139391389e-01 2.696106619249615255e-01 1.842046677359672480e-01 2.269776813050978781e-01 1.893076529133581043e-01 1.805015462161015383e-01 2.709902066695127343e-01 1.460983904712715720e-01 1.851815266772424418e-01 2.957232945722463313e-01 1.438685936362089912e-01 1.960387977943367499e-01 1.637655032723838722e-01 1.485364466361326352e-01 2.730983347595582478e-01 3.205747378844896467e-01 3.292076349194819618e-01 1.844119622028101979e-01 3.176806602917455202e-01 3.256909171656744428e-01 2.253236634899618007e-01 2.542909851262985521e-01 3.442133122425873881e-01 2.247187159768080922e-01 2.277520138871706457e-01 2.601739483190335656e-01 2.224459433570722400e-01 1.596693750745260543e-01 1.656081293501543428e-01 3.157370798211555640e-01 2.152880251727922190e-01 2.141426630364128558e-01 2.893762623278451906e-01 1.442732811572263463e-01 2.886599777083422302e-01 3.150951980113709805e-01 3.081906859866828108e-01 2.745754846978977759e-01 3.103674127597277344e-01 2.691369571253876547e-01 2.778178913962260910e-01 2.821216332103119728e-01 3.082998666261374532e-01 3.090996361192359099e-01 2.609113529098247564e-01 2.008660371112709897e-01 1.568698647204862795e-01 1.700259856620086052e-01 3.327103283629199715e-01 1.590164212601845317e-01 2.158113160660584118e-01 1.958973774109781241e-01 2.958838902066274201e-01 1.825562864079600944e-01 1.852106675695687765e-01 2.060405461875388367e-01 1.667339886484367206e-01 1.776344772929672466e-01 1.718707126693846954e-01 2.752152700949109798e-01 2.669219740884279379e-01 2.188947817002129537e-01 2.084353478299933449e-01 2.257691068856432504e-01 2.091234099663382140e-01 1.618629757232414312e-01 2.422002007815284297e-01 3.426378329728091421e-01 2.438663945412123391e-01 3.022400505544483029e-01 2.242087573421914504e-01 1.642416782283617760e-01 3.136951306652252525e-01 3.128837553802349958e-01 2.101056719414938490e-01 2.951251786042491942e-01 1.901041161552444181e-01 1.782488305453479305e-01 2.901825366054130995e-01 2.203732119145229151e-01 1.590360891085752237e-01 1.764451677538124152e-01 2.088241526830157124e-01 3.463438051326882539e-01 1.851673757198477599e-01 3.241307340514977264e-01 3.245811242453273127e-01 2.756867802909075960e-01 3.435103813746673285e-01 1.680720596643669740e-01 2.546599858696689256e-01 2.159338019147945820e-01 1.716587219217399207e-01 2.024660569971777346e-01 2.163435275308950023e-01 3.279890742531317849e-01 1.748448097244199861e-01 3.070990744672913997e-01 2.776482417464974373e-01 2.130880935318518743e-01 3.411839400434061864e-01 2.752027908646727528e-01 1.502352233053190489e-01 2.598583301077374563e-01 2.824885847425024354e-01 2.911102229562450017e-01 1.775575417225850883e-01 2.597100878788300427e-01 3.148891555849218649e-01 2.836003452804865543e-01 2.944639347565956577e-01 2.451866712933634673e-01 3.258697931354942456e-01 1.882786875021393580e-01 2.800850416611466720e-01 3.290768826205360820e-01 2.978114348494736441e-01 3.243244147674977373e-01 3.130265499271336349e-01 2.481456692935603559e-01 1.883390173005835277e-01 1.678907110794190527e-01 1.397022146214329241e-01 3.375850604460112203e-01 2.229666912157632630e-01 2.542095999825567665e-01 3.026573287690504377e-01 3.134589959264261760e-01 2.547186731398278781e-01 3.325911258478193577e-01 1.826938096349636498e-01 3.337094072890455232e-01 1.400224685938516178e-01 2.096548559487340924e-01 3.448803530100239545e-01 1.522149686992511353e-01 2.663315442311867676e-01 3.131118512340589355e-01 1.667729896036168058e-01 2.792372372062000840e-01 1.585017313846057985e-01 2.356520193692273057e-01 1.404680703076755521e-01 3.126239363791765147e-01 1.423421527497360506e-01 1.924296888370577996e-01 1.808914421079709234e-01 1.804734476057801018e-01 1.401131698133303016e-01 1.775695750076519142e-01 1.896593585461140430e-01 2.602356943960647540e-01 1.958059219282347052e-01 2.080217501928085799e-01 1.904837596271801714e-01 1.517629405169132195e-01 2.863820712396461521e-01 3.222227841127107140e-01 2.972451479916299322e-01 1.669841334497492169e-01 2.372577357985400370e-01 1.699141004887474993e-01 3.176957642666529136e-01 2.840116810415363457e-01 2.339801062592347380e-01 2.686356362061048664e-01 2.259187692841802264e-01 1.829544877442989270e-01 2.842443340900155935e-01 1.688579195247853493e-01 2.846904924733469344e-01 1.822553889476530853e-01 2.482916313466160263e-01 1.802979415008605923e-01 2.605305546186073018e-01 2.326542257703270167e-01 2.866408731072692118e-01 1.854342826171547776e-01 2.839995517392852054e-01 1.689166586914239709e-01 3.380815620868916072e-01 3.417930513520064939e-01 1.919277875301186043e-01 3.275796577521647435e-01 2.542288153817375829e-01 1.823823809299744692e-01 1.432424208888581907e-01 2.512503198425667383e-01 1.688050038634507644e-01 3.282584683913533641e-01 2.277014448443862860e-01 2.569599625122400144e-01 2.368894706167571640e-01 2.839956877251124667e-01 2.940232198156296217e-01 2.150269559650035411e-01 2.976497696417388372e-01 2.776529515428985406e-01 1.783967689183336980e-01 1.694780236535594897e-01 2.802990617420834107e-01 3.247365643704049343e-01 1.727397271439627402e-01 1.771717570721272339e-01 1.663505673589839862e-01 2.211108384843521735e-01 1.973354629630666990e-01 1.746979828071003327e-01 3.230171631201606552e-01 2.496325800673101225e-01 1.588812647798043542e-01 2.052251856135254016e-01 2.729918826280550714e-01 2.819500091951347431e-01 2.792503268340172928e-01 2.474039588422820013e-01 1.753619120092349826e-01 2.628888493198404119e-01 2.712704859559598725e-01 3.313471030225412228e-01 1.558077475535912249e-01 1.728910313027434142e-01 1.636544121398534890e-01 3.378411784195740619e-01 3.164456485916091188e-01 1.446960992374070332e-01 1.636313218807687042e-01 2.339489637753732476e-01 2.926708816457127549e-01 2.369146653123810342e-01 2.966468560738275695e-01 1.817915271198407845e-01 3.322480986600611086e-01 1.391495003004209197e-01 1.634373460987300353e-01 2.440306544553529355e-01 2.735618055625613221e-01 2.134786099989238461e-01 3.119021865968863438e-01 2.422378316676302434e-01 2.696374978356870233e-01 2.789384497402351837e-01 2.064747520216894117e-01 2.141859800260778879e-01 3.166096123479787972e-01 1.840955060089711770e-01 2.334544914478204614e-01 2.583331211748338685e-01 1.692337662727617098e-01 3.407965388219580394e-01 1.694218552012980439e-01 1.737985062752182563e-01 3.445149709354322631e-01 2.260633509897632121e-01 1.436343831771627333e-01 2.100993726340482648e-01 2.875905331367169526e-01 3.416420408087493810e-01 2.640812895796466053e-01 3.285834821583337173e-01 3.439434229086578698e-01 1.815087603817929773e-01 1.391883471649074944e-01 2.527132155327450058e-01 2.708573694737035353e-01 1.516869043602421252e-01 2.304930479136754196e-01 3.134218745479462886e-01 2.874172867492517658e-01 2.777810144659044189e-01 3.010631790028249211e-01 1.591607078760388649e-01 3.189247959523626164e-01 1.791642353270139210e-01 2.360125305281411123e-01 3.214796187932038585e-01 1.896308573511685525e-01 1.481091680504455499e-01 3.385075886637740616e-01 1.775954903410202623e-01 2.730239122637584948e-01 2.257341748327791886e-01 2.545552430243657738e-01 2.685482623095533650e-01 1.787987646944493303e-01 2.322166044500941773e-01 2.123957486420549323e-01 1.617790945131112601e-01 3.356822333086515453e-01 3.021604749192496331e-01 1.974873969824571251e-01 2.528783033231591926e-01 2.921946772246983848e-01 3.229610661183973663e-01 1.408362523089718710e-01 2.979751994612277466e-01 2.564982290129411702e-01 1.544427466676333294e-01 1.958242058217913306e-01 1.701553504090047020e-01 1.590523447715857519e-01 2.945814018384054767e-01 2.743748606266355194e-01 2.638121186709993515e-01 2.952388524443647633e-01 3.252672264753749265e-01 3.062227045405460091e-01 1.464988170089952524e-01 2.887497025187154009e-01 3.107106764475888738e-01 1.758687972849545533e-01 2.925385049332787091e-01 3.409354299078162787e-01 3.224133296382090119e-01 2.970441279415162450e-01 2.596764383880842408e-01 3.241913390368844627e-01 2.158142950021326723e-01 1.764527534082995786e-01 1.390094186374865592e-01 2.984459618010694149e-01 3.445519478773291788e-01 2.892364363214520728e-01 3.409613317741801430e-01 1.662848002392509350e-01 3.332301198068411408e-01 1.843502330229228325e-01 2.727397069844367250e-01 2.820109687652290753e-01 1.477158190429342932e-01 1.700100684138225460e-01 2.279893908539347702e-01 1.387949627877758663e-01 2.252122703583822327e-01 3.432230861549198653e-01 2.936080523236554440e-01 2.196906154087641394e-01 3.087225075822657705e-01 2.929916894867425348e-01 1.985108087766558616e-01 2.299747040792133601e-01 1.895892662030408404e-01 1.719989527467965795e-01 1.881550328362204816e-01 1.888964934200268453e-01 2.756161302499527954e-01 2.657167543286304556e-01 2.479374712347141296e-01 2.007580775114464477e-01 2.355929756195665192e-01 2.276911650975198265e-01 2.303099345978311396e-01 3.085077062145866744e-01 3.004291181508956243e-01 2.654252450181216472e-01 3.032760474276168239e-01 3.463392563688090786e-01 1.982321335176302490e-01 1.909339441737657461e-01 1.838787418355558312e-01 2.563751803582158817e-01 1.640018405299034643e-01 1.704586424486867202e-01 1.971310186927475172e-01 3.085077130181475003e-01 2.206857449323071652e-01 2.169915273130993694e-01 3.091896744696940869e-01 2.304842648970200636e-01 3.117257097547518341e-01 1.438558604581190448e-01 2.450044807880484843e-01 1.528232730372950654e-01 3.058069713637380782e-01 2.990146980320445014e-01 2.388843600758308594e-01 1.911566019566325048e-01 2.029831583130873307e-01 3.117242145941420683e-01 2.751787365542699426e-01 1.514100838806983207e-01 2.130483250858065669e-01 3.102244126337160290e-01 2.012666478018247662e-01 1.911633395406169555e-01 2.492285806896663847e-01 2.634005136202324793e-01 1.540515353002131216e-01 2.902300791614827458e-01 3.365390494668874521e-01 1.933951191154656413e-01 2.446581439582304895e-01 1.595507997434793823e-01 3.404343497778004046e-01 1.387005464694821832e-01 2.263998607494693283e-01 2.148465927554337740e-01 2.412004583667119451e-01 2.889186615533588243e-01 2.729839809814293972e-01 1.881129883820424897e-01 2.204111561405537045e-01 2.195546457304395072e-01 2.445423014479811419e-01 2.214109855090382328e-01 2.774061130872357839e-01 1.516453568396991247e-01 1.792812395385559587e-01 2.114632615913936975e-01 2.209493095546610497e-01 2.778258034105517416e-01 3.336377411238984347e-01 1.674994873397773198e-01 2.062042359087596366e-01 3.012352101841680452e-01 2.684370249164379496e-01 1.986970698329993401e-01 2.163158635511752692e-01 3.387182093943996719e-01 3.091395808832539394e-01 2.694890152017485607e-01 1.451204129063891901e-01 1.945209997545819802e-01 2.693936940698950511e-01 2.004556463592946924e-01 3.021803146515729122e-01 2.237693265954552591e-01 1.724246261039548700e-01 1.899893774399848689e-01 2.440863807033259170e-01 1.824608009589315794e-01 2.761686703077761984e-01 3.091475823508534893e-01 3.181679305181315254e-01 3.038846075505513000e-01 3.462499195919848671e-01 2.996683769703845091e-01 3.395792899754286887e-01 3.337800674829138892e-01 2.265681349428956270e-01 3.230131269850848863e-01 3.035946104353947073e-01 2.100484065077546647e-01 2.698982694706966168e-01 2.205973123224933274e-01 2.767947225145169776e-01 2.988817893610451470e-01 2.576458485190125658e-01 2.747759818226671591e-01 3.048212783438441487e-01 2.582628970471505525e-01 2.107762049883193933e-01 3.314038333157989236e-01 2.422409808771563977e-01 1.962290497797074262e-01 3.275085634568468684e-01 3.198401731402578663e-01 2.564884238940653427e-01 3.005561071088491132e-01 3.044035886217678621e-01 2.112125145206247279e-01 2.464553187729285610e-01 1.598681955210354555e-01 2.037276615559507897e-01 2.598024880807692227e-01 2.364654196747558168e-01 2.697423636657649282e-01 2.540041411984462760e-01 1.644587254342931293e-01 1.914198185127918284e-01 2.139770698297751295e-01 2.483006805262822081e-01 1.429391521868976223e-01 3.464183060503028821e-01 2.508369438213822189e-01 3.298280777178210776e-01 2.789340273158081862e-01 2.231636682091212853e-01 2.250252218290636763e-01 1.478135484026530666e-01 2.444421097929291853e-01 1.750002089954779128e-01 2.018736745388886589e-01 2.001039867172250686e-01 2.413449378948976931e-01 2.871795602140997383e-01 1.529713267260182918e-01 2.903949893282749550e-01 2.425348028921727739e-01 2.453090958850365766e-01 2.053981090527959852e-01 1.618266054897805062e-01 2.964881910224825834e-01 2.659329148793295738e-01 3.194944163931795478e-01 3.194600653784093747e-01 1.901948884468452616e-01 2.644239368773958487e-01 2.394736593744599962e-01 3.371758058204130104e-01 1.492539608735576062e-01 3.035647544019363653e-01 1.573220698780065652e-01 2.616690149410916266e-01 2.442526747286103139e-01 2.976747693172422937e-01 2.320410260627118193e-01 2.855871491452709465e-01 1.521289705360170941e-01 2.635524401432651764e-01 3.212661060947473723e-01 2.167135972373941122e-01 2.178063645662547398e-01 1.455706978771608706e-01 3.335434943305812250e-01 1.987772634042112296e-01 3.392192666097712528e-01 2.992283560835573564e-01 2.461969808994933506e-01 2.956564058450264487e-01 1.818085252198581858e-01 1.787046862855006801e-01 1.872643757813610144e-01 1.988756277909604353e-01 2.494689841479831027e-01 3.443180603923599037e-01 2.284251067663321810e-01 2.947703799265541380e-01 1.491868635735249249e-01 1.975875573827702014e-01 1.903721223756875414e-01 2.308369895298595376e-01 1.607820415436150840e-01 2.433864342873118258e-01 2.847865832846254164e-01 2.275503073646106544e-01 1.731277611481576995e-01 1.512192226430437991e-01 2.617444311441232685e-01 1.879997355111798496e-01 2.412020665166824951e-01 3.326587200883698858e-01 3.118530098713512833e-01 3.249471558477644018e-01 3.070067371656428068e-01 1.985989243529621140e-01 1.844034461642925227e-01 3.171824947478418255e-01 1.519336135928086307e-01 1.822026701503167423e-01 2.610133195888274527e-01 2.730475940809219404e-01 1.720624036105094512e-01 3.285596933821754440e-01 2.394874895312595897e-01 1.892539229544580315e-01 2.144265080177565064e-01 2.531004361637133604e-01 3.415735455044892621e-01 3.173003614045271092e-01 3.405727486645914182e-01 2.319604980722595189e-01 3.378223795841070465e-01 1.938009853320759035e-01 2.827083209782575435e-01 1.961797917426724991e-01 1.426438135391265294e-01 2.518711786659351137e-01 1.510703643582001487e-01 3.380834163601380005e-01 1.458054712743247217e-01 1.567079011113906295e-01 2.290371582935672168e-01 1.778926065758729969e-01 1.801350799637547184e-01 2.483446531467126406e-01 3.393492037660227334e-01 2.959803082730242951e-01 2.099999861909731536e-01 2.211030445873388428e-01 1.419975541102254379e-01 3.197729652092927699e-01 2.780221414593548324e-01 2.661682527709014479e-01 2.560363559602368277e-01 1.749401810229719856e-01 3.172233804755334452e-01 1.772707970533453359e-01 2.512229239285701521e-01 2.009774187352232622e-01 2.957432430753993424e-01 1.611824795182830172e-01 2.246373579044735891e-01 1.813631222494327400e-01 3.253062750425179117e-01 2.352436463909204079e-01 1.533030317807178300e-01 2.960935551314000658e-01 3.243882652935919930e-01 2.519562535474714204e-01 3.383990416741778362e-01 2.995120950879260335e-01 1.629559085490842885e-01 1.524357228741006209e-01 2.863354631073863898e-01 3.279266046361712927e-01 1.915090192096967348e-01 2.230870065646234635e-01 2.330109313659704529e-01 3.308625688856722258e-01 1.672426840338351040e-01 2.709392885920183236e-01 2.725188938943359229e-01 1.392612627471632447e-01 2.219045499112903552e-01 3.349961162207550913e-01 2.597121457661721311e-01 1.743076899813339464e-01 3.257164360609020592e-01 2.658378899813137464e-01 2.737544272649891086e-01 1.526348327098144830e-01 2.072240377908104725e-01 2.384259696832143338e-01 1.833103953775728212e-01 2.480744771736782261e-01 3.216720676457204275e-01 1.741548408948380422e-01 2.972607826697013511e-01 3.266544055034061311e-01 1.750037853830241075e-01 2.799440679651609143e-01 2.538339371935295907e-01 1.393033843719297948e-01 1.391583180790816887e-01 1.731992148821240307e-01 1.471593393790208149e-01 2.706397660689172091e-01 3.453573225666148327e-01 3.141102468011308657e-01 2.724447994473683243e-01 3.022541413893673479e-01 2.313562428300519058e-01 2.133320290990730062e-01 2.968855209886038238e-01 2.874773057256825304e-01 2.372047994804494520e-01 2.334438564743803457e-01 2.245758260869772649e-01 2.437184752132159904e-01 1.500296038889007977e-01 3.135991654960972319e-01 2.177229404604301422e-01 1.509148739330433975e-01 2.412663505101307337e-01 1.471630838509004058e-01 2.489720533382762113e-01 1.937875908377320322e-01 2.397045237285688468e-01 2.986425564246361075e-01 1.836879785625534500e-01 2.237642691509733051e-01 1.703500412928782848e-01 1.994515036863400981e-01 2.724248335529761422e-01 2.030954942233983984e-01 2.652649746503045747e-01 1.879434627645662492e-01 3.394032419491221364e-01 1.708366126877022551e-01 1.847960114588146074e-01 2.759586724374518130e-01 2.991810237435792441e-01 2.184149169710681015e-01 3.037898296375166063e-01 1.963101241256548779e-01 2.721832877863826217e-01 3.044743831847376292e-01 2.509717828671572115e-01 2.901382697441165504e-01 1.628606560854746754e-01 2.530989559336927486e-01 1.513341209087061268e-01 2.445156820425743172e-01 2.517068202403998645e-01 1.909619605172858947e-01 3.162273833479873897e-01 1.842842802040668415e-01 3.229216972532932828e-01 1.886493425772653720e-01 1.862760061428637981e-01 2.651305663370228105e-01 2.116800389376355118e-01 1.764922408938884024e-01 3.352400031915958589e-01 1.643580875383929274e-01 2.059520343434440570e-01 1.676173819809037568e-01 1.487985957986941721e-01 1.487316325427339714e-01 3.229204155222060169e-01 3.438281656871314818e-01 1.716572666220747556e-01 3.200466290420074800e-01 2.974214584753378521e-01 2.233134700763281522e-01 3.346125383458284919e-01 3.121032764795791947e-01 2.004579685449722759e-01 3.432143182945740501e-01 2.514424859271588431e-01 1.534905733355131086e-01 3.226734234511845489e-01 1.509896582079864324e-01 2.669252845617713366e-01 3.011442373775276571e-01 2.615199742914680603e-01 2.593280483302713990e-01 1.961467918204049532e-01 2.652078216748885997e-01 2.743700216971957651e-01 2.551509809261767181e-01 1.513192635515809847e-01 1.947536624912980519e-01 1.778793772202094947e-01 2.108305141379180903e-01 2.450601480244323505e-01 3.114690745525157678e-01 2.084991068881935361e-01 3.353354985295830537e-01 3.196742792578123327e-01 2.108340023251157325e-01 3.435993707682137299e-01 2.159809064813990043e-01 2.609949416699052227e-01 3.127291837225856797e-01 2.748718319358944284e-01 2.098193965278968842e-01 2.344167584706185470e-01 3.443444081041648897e-01 3.438653537824108430e-01 1.822673272114268828e-01 2.966131847541530475e-01 2.619904697524376713e-01 3.225113361427663361e-01 2.335986939364829151e-01 2.910137466700873365e-01 3.098533239216200719e-01 3.137167805116144459e-01 2.037711784313713248e-01 3.046196806991594008e-01 2.929330321245134927e-01 1.391689631420823248e-01 2.316876204584184806e-01 1.512245982055752946e-01 2.799139610028201774e-01 1.512683452392716843e-01 1.721873100361956399e-01 2.123680422849445748e-01 3.248850982259003928e-01 1.854261192917681378e-01 2.955053688273109325e-01 1.808498582224746520e-01 2.933625596935264812e-01 2.363950503238685663e-01 2.526580066684027126e-01 2.427228140121248656e-01 1.794654324460339123e-01 2.478688242796237007e-01 2.343387784727280487e-01 1.919571609175657612e-01 1.837311914414692104e-01 2.082514358722777903e-01 3.276414516170243485e-01 1.846463407914447352e-01 2.408571371895338598e-01 3.318630036769093516e-01 1.560403004314885600e-01 1.403305168268422776e-01 2.843749387105881654e-01 3.454901765957739679e-01 1.424801766498585143e-01 2.258925014139506471e-01 2.113217600100209259e-01 2.614279963507917803e-01 2.250672096546942336e-01 3.045807669026326381e-01 2.108018592885236298e-01 1.643684084501497999e-01 2.441200272070803978e-01 2.396062940910028138e-01 3.260505014506948629e-01 1.432215912833801619e-01 1.585096494170461778e-01 1.560166618009989070e-01 2.193834252703113219e-01 1.946862653404504151e-01 3.338603324401435146e-01 2.916102814062608295e-01 3.130381001095684512e-01 2.485287382688594060e-01 2.412803924053220916e-01 2.074704169566282397e-01 2.011043856140976860e-01 3.279650355596024913e-01 3.424080947670309905e-01 1.838878997814430427e-01 3.449959498484347353e-01 1.472940159826591489e-01 2.530397448707910613e-01 1.444188598886228803e-01 2.436273517249816778e-01 1.624326553703291931e-01 1.549810515675247580e-01 2.472403086081190748e-01 2.242909447874791018e-01 2.885434755213749924e-01 2.425851318755162245e-01 3.419958612729166458e-01 2.014660448957939776e-01 2.964840799709314578e-01 2.749178298468809012e-01 2.942394792147280946e-01 1.666777623989947332e-01 3.266096343790402812e-01 3.447451136171552633e-01
